-2.378000000000000114e+02 -2.387319999999999993e+02 -2.415200000000000102e+02 -2.461409999999999911e+02 -2.525680000000000121e+02 -2.607760000000000105e+02 -2.707579999999999814e+02 -2.825149999999999864e+02 -2.960629999999999882e+02 -3.114220000000000255e+02 -3.285559999999999832e+02 -3.474039999999999964e+02 -3.679200000000000159e+02 -3.900710000000000264e+02 -4.138179999999999836e+02 -4.391089999999999804e+02 -4.658720000000000141e+02 -4.940129999999999768e+02 -5.234310000000000400e+02
3.369735793344085550e+02 3.385913297962663364e+02 3.434434690031885111e+02 3.515266449941942710e+02 3.628352189147344120e+02 3.773611836084828610e+02 3.950940431973167506e+02 4.160206461978052062e+02 4.401249608917256069e+02 4.673877759768648161e+02 4.977863006098364735e+02 5.312936232355706352e+02 5.678779628571226112e+02 6.075015981895267032e+02 6.501192617457547840e+02 6.956755607406431636e+02 7.441003797002302917e+02 7.952990844774466268e+02 8.491202117236828144e+02
