-9.289199999999999591e+01 -9.364199999999999591e+01 -9.589600000000000080e+01 -9.965500000000000114e+01 -1.049170000000000016e+02 -1.116670000000000016e+02 -1.198919999999999959e+02 -1.295800000000000125e+02 -1.407150000000000034e+02 -1.532719999999999914e+02 -1.671999999999999886e+02 -1.824199999999999875e+02 -1.988259999999999934e+02
1.308326826839141006e+02 1.322458167595711132e+02 1.364830266227645268e+02 1.435376658029324233e+02 1.533984168314912324e+02 1.660488980095026932e+02 1.814670357999709438e+02 1.996240942913612173e+02 2.204831532027679373e+02 2.439965996320649708e+02 2.701015909588873001e+02 2.987103105522144801e+02 3.296777018553597145e+02
