-3.043799999999999955e+02 -3.053319999999999936e+02 -3.081820000000000164e+02 -3.129259999999999877e+02 -3.195620000000000118e+02 -3.281059999999999945e+02 -3.385749999999999886e+02 -3.509590000000000032e+02 -3.652239999999999895e+02 -3.813380000000000223e+02 -3.992730000000000246e+02 -4.190140000000000100e+02 -4.405590000000000259e+02 -4.638740000000000236e+02 -4.888929999999999723e+02 -5.155620000000000118e+02 -5.438200000000000500e+02 -5.735900000000000318e+02 -6.047770000000000437e+02 -6.372999999999999545e+02 -6.711109999999999900e+02
4.308869380063769086e+02 4.325625318258221341e+02 4.375883806260915776e+02 4.459616759774826846e+02 4.576777018553597145e+02 4.727297800338727711e+02 4.911091901806552755e+02 5.128050607695711278e+02 5.378042251203023625e+02 5.660910343546389640e+02 5.976471153912733598e+02 6.324510565327257154e+02 6.704779943776665050e+02 7.116990611476365984e+02 7.560806258329969296e+02 8.035832143978096838e+02 8.541598959232622974e+02 9.077536964355416558e+02 9.642929951886225126e+02 1.023681723004591390e+03 1.085767046637963176e+03
