-7.878999999999999773e+02 -7.890220000000000482e+02 -7.923869999999999436e+02 -7.979919999999999618e+02 -8.058310000000000173e+02 -8.158970000000000482e+02 -8.281849999999999454e+02 -8.426910000000000309e+02 -8.594189999999999827e+02 -8.783719999999999573e+02 -8.995529999999999973e+02 -9.229460000000000264e+02 -9.485289999999999964e+02 -9.762780000000000200e+02 -1.006173999999999978e+03 -1.038192999999999984e+03 -1.072311999999999898e+03 -1.108508000000000038e+03 -1.146757000000000062e+03 -1.187116999999999962e+03 -1.229490000000000009e+03 -1.273854000000000042e+03 -1.320190000000000055e+03 -1.368469000000000051e+03 -1.418661000000000058e+03 -1.470732999999999947e+03 -1.524641000000000076e+03 -1.580319999999999936e+03 -1.637682999999999993e+03 -1.696641000000000076e+03 -1.757133000000000038e+03
1.109795433448711947e+03 1.111713558920499963e+03 1.117467461324520627e+03 1.127055716276704970e+03 1.140475941925038569e+03 1.157724786971949015e+03 1.178797913579042415e+03 1.203689974810515196e+03 1.232394586147509926e+03 1.264904290459415279e+03 1.301210515641151687e+03 1.341303523906522514e+03 1.385172351451278928e+03 1.432804736843985211e+03 1.484187036037207918e+03 1.539304121270937003e+03 1.598139260297326018e+03 1.660673971188415635e+03 1.726887846336092480e+03 1.796758336857614040e+03 1.870260485049959470e+03 1.947366587046753693e+03 2.028045759074874695e+03 2.112263366115492772e+03 2.199980246132767661e+03 2.291151614903485097e+03 2.385725438150099762e+03 2.483639832570362614e+03 2.584818450401799055e+03 2.689160667008785822e+03 2.796509255358474547e+03
