-9.161530000000000200e+02 -9.172999999999999545e+02 -9.207390000000000327e+02 -9.264640000000000555e+02 -9.344690000000000509e+02 -9.447469999999999573e+02 -9.572920000000000300e+02 -9.721079999999999472e+02 -9.892060000000000173e+02 -1.008590000000000032e+03 -1.030253999999999905e+03 -1.054183999999999969e+03 -1.080365999999999985e+03 -1.108779999999999973e+03 -1.139406999999999925e+03 -1.172228000000000065e+03 -1.207221000000000004e+03 -1.244362000000000080e+03 -1.283628999999999905e+03 -1.324999000000000024e+03 -1.368450000000000045e+03 -1.413980000000000018e+03 -1.461583000000000084e+03 -1.511233999999999924e+03 -1.562868999999999915e+03 -1.616464999999999918e+03 -1.671999000000000024e+03 -1.729445999999999913e+03 -1.788766000000000076e+03 -1.849892000000000053e+03 -1.912730999999999995e+03 -1.977183999999999969e+03 -2.043173000000000002e+03
1.290159155092350602e+03 1.292118996832565699e+03 1.297998096424586265e+03 1.307795175128782830e+03 1.321508095502028027e+03 1.339133851971603463e+03 1.360668557413430790e+03 1.386107425499093779e+03 1.415444748493323004e+03 1.448673870087738806e+03 1.485787152742962007e+03 1.526775938873541008e+03 1.571630505040396429e+03 1.620340008102564980e+03 1.672892422008683070e+03 1.729274463557415402e+03 1.789471504994135330e+03 1.853467470693681662e+03 1.921244714338889253e+03 1.992783871839460062e+03 2.068063683585340641e+03 2.147060777234561101e+03 2.229749398666918296e+03 2.316101073246684336e+03 2.406084170782011370e+03 2.499663332977355822e+03 2.596798696534565806e+03 2.697444796929148652e+03 2.801548939558053917e+03 2.909048599846640627e+03 3.019866806948130034e+03 3.133902330518768849e+03 3.250997354430874111e+03
