-1.327479999999999905e+02 -1.335709999999999980e+02 -1.360349999999999966e+02 -1.401310000000000002e+02 -1.458369999999999891e+02 -1.531270000000000095e+02 -1.619759999999999991e+02 -1.723710000000000093e+02 -1.843319999999999936e+02 -1.979070000000000107e+02 -2.130869999999999891e+02 -2.297160000000000082e+02 -2.477050000000000125e+02 -2.669619999999999891e+02 -2.873809999999999718e+02
-4.900000000000000000e+01 -4.925000000000000000e+01 -5.000000000000000000e+01 -5.125000000000000000e+01 -5.300000000000000000e+01 -5.525000000000000000e+01 -5.800000000000000000e+01 -6.125000000000000000e+01 -6.500000000000000000e+01 -6.925000000000000000e+01 -7.400000000000000000e+01 -7.925000000000000000e+01 -8.500000000000000000e+01 -9.125000000000000000e+01 -9.800000000000000000e+01
