-6.097999999999999687e+01 -6.166100000000000136e+01 -6.369500000000000028e+01 -6.695399999999999352e+01 -7.178499999999999659e+01 -7.784999999999999432e+01 -8.529399999999999693e+01 -9.414600000000000080e+01 -1.043550000000000040e+02 -1.157770000000000010e+02 -1.282599999999999909e+02
8.549879733383487235e+01 8.682853196686481567e+01 9.081475817344824009e+01 9.744840564050282694e+01 1.067138740886137782e+02 1.185882074597333968e+02 1.330396841995795114e+02 1.500253976025092300e+02 1.694867896672042775e+02 1.913399643709981603e+02 2.154434690031884543e+02
