-1.327479999999999905e+02 -1.335709999999999980e+02 -1.360349999999999966e+02 -1.401310000000000002e+02 -1.458369999999999891e+02 -1.531270000000000095e+02 -1.619759999999999991e+02 -1.723710000000000093e+02 -1.843319999999999936e+02 -1.979070000000000107e+02 -2.130869999999999891e+02 -2.297160000000000082e+02 -2.477050000000000125e+02 -2.669619999999999891e+02 -2.873809999999999718e+02
1.874672559116941954e+02 1.889549505956387065e+02 1.934163413419570929e+02 2.008463091285709652e+02 2.112361883341217208e+02 2.245735526345602295e+02 2.408418858346796583e+02 2.600201000390584340e+02 2.820818370916539948e+02 3.069944404725775371e+02 3.347173860549391975e+02 3.651997346717434993e+02 3.983755622248081636e+02 4.341541877133027469e+02 4.723878837783452695e+02
