-4.674080000000000155e+02 -4.684449999999999932e+02 -4.715539999999999736e+02 -4.767269999999999754e+02 -4.839590000000000032e+02 -4.932490000000000236e+02 -5.045989999999999895e+02 -5.180109999999999673e+02 -5.334829999999999472e+02 -5.510030000000000427e+02 -5.705510000000000446e+02 -5.921019999999999754e+02 -6.156259999999999764e+02 -6.410929999999999609e+02 -6.684769999999999754e+02 -6.977509999999999764e+02 -7.288970000000000482e+02 -7.618899999999999864e+02 -7.966979999999999791e+02 -8.332839999999999918e+02 -8.716000000000000227e+02 -9.115950000000000273e+02 -9.532160000000000082e+02 -9.964139999999999873e+02 -1.041130000000000109e+03
6.593554037107194290e+02 6.611360130467169256e+02 6.664771531836954637e+02 6.753767551681266923e+02 6.878313527815337238e+02 7.038360550223343353e+02 7.233845063915603077e+02 7.464688336944318507e+02 7.730795775461753010e+02 8.032056061027725491e+02 8.368340076560773468e+02 8.739499575337149508e+02 9.145365530656398505e+02 9.585746079616034194e+02 1.006042393855539899e+03 1.056915311268153346e+03 1.111165463469454380e+03 1.168761092119758814e+03 1.229665807916841459e+03 1.293837501339080063e+03 1.361226720236787514e+03 1.431774075908807845e+03 1.505405632341478849e+03 1.582023098132147197e+03 1.661471504994135330e+03
