-1.805809999999999889e+02 -1.814749999999999943e+02 -1.841469999999999914e+02 -1.885670000000000073e+02 -1.946990000000000123e+02 -2.025099999999999909e+02 -2.119780000000000086e+02 -2.230999999999999943e+02 -2.359039999999999964e+02 -2.504269999999999925e+02 -2.666340000000000146e+02 -2.844340000000000259e+02 -3.037740000000000009e+02 -3.245969999999999800e+02 -3.468249999999999886e+02 -3.703700000000000045e+02 -3.951390000000000100e+02
2.560000000000000568e+02 2.575554429646385870e+02 2.622204176230513895e+02 2.699908374272665128e+02 2.808598103451454904e+02 2.948175111581267061e+02 3.118509896258047434e+02 3.319438988157765493e+02 3.550761186868509185e+02 3.812232350787369342e+02 4.103558083575748583e+02 4.424383176336658039e+02 4.774275679779247525e+02 5.152701228285772004e+02 5.558977167243559734e+02 5.992174682691636463e+02 6.450795775461753010e+02
