-1.327479999999999905e+02
-1.327810000000000059e+02
-1.328799999999999955e+02
-1.330449999999999875e+02
-1.332750000000000057e+02
-1.335709999999999980e+02
-1.339329999999999927e+02
-1.343600000000000136e+02
-1.348530000000000086e+02
-1.354120000000000061e+02
-1.360349999999999966e+02
-1.367249999999999943e+02
-1.374790000000000134e+02
-1.382980000000000018e+02
-1.391819999999999879e+02
-1.401310000000000002e+02
-1.411440000000000055e+02
-1.422210000000000036e+02
-1.433629999999999995e+02
-1.445680000000000121e+02
-1.458369999999999891e+02
-1.471690000000000111e+02
-1.485639999999999930e+02
-1.500219999999999914e+02
-1.515430000000000064e+02
-1.531270000000000095e+02
-1.547729999999999961e+02
-1.564799999999999898e+02
-1.582500000000000000e+02
-1.600819999999999936e+02
-1.619759999999999991e+02
-1.639310000000000116e+02
-1.659480000000000075e+02
-1.680269999999999868e+02
-1.701680000000000064e+02
-1.723710000000000093e+02
-1.746359999999999957e+02
-1.769650000000000034e+02
-1.793559999999999945e+02
-1.818120000000000118e+02
-1.843319999999999936e+02
-1.869159999999999968e+02
-1.895649999999999977e+02
-1.922800000000000011e+02
-1.950600000000000023e+02
-1.979070000000000107e+02
-2.008199999999999932e+02
-2.037969999999999970e+02
-2.068340000000000032e+02
-2.099310000000000116e+02
-2.130869999999999891e+02
