-1.805809999999999889e+02 -1.805819999999999936e+02 -1.805829999999999984e+02 -1.805850000000000080e+02 -1.805869999999999891e+02 -1.805900000000000034e+02 -1.805939999999999941e+02 -1.805989999999999895e+02 -1.806040000000000134e+02 -1.806100000000000136e+02 -1.806169999999999902e+02 -1.806250000000000000e+02 -1.806330000000000098e+02 -1.806419999999999959e+02 -1.806510000000000105e+02 -1.806620000000000061e+02 -1.806730000000000018e+02 -1.806850000000000023e+02 -1.806970000000000027e+02 -1.807100000000000080e+02 -1.807239999999999895e+02 -1.807390000000000043e+02 -1.807549999999999955e+02 -1.807709999999999866e+02 -1.807870000000000061e+02 -1.808050000000000068e+02 -1.808230000000000075e+02 -1.808420000000000130e+02 -1.808619999999999948e+02 -1.808820000000000050e+02 -1.809029999999999916e+02 -1.809250000000000114e+02 -1.809480000000000075e+02 -1.809710000000000036e+02 -1.809950000000000045e+02 -1.810200000000000102e+02 -1.810449999999999875e+02 -1.810709999999999980e+02 -1.810980000000000132e+02 -1.811250000000000000e+02 -1.811539999999999964e+02 -1.811829999999999927e+02 -1.812119999999999891e+02 -1.812429999999999950e+02 -1.812740000000000009e+02 -1.813060000000000116e+02 -1.813379999999999939e+02 -1.813710000000000093e+02 -1.814050000000000011e+02 -1.814399999999999977e+02 -1.814749999999999943e+02 -1.815109999999999957e+02 -1.815480000000000018e+02 -1.815860000000000127e+02 -1.816239999999999952e+02 -1.816630000000000109e+02 -1.817019999999999982e+02 -1.817429999999999950e+02 -1.817839999999999918e+02 -1.818259999999999934e+02 -1.818679999999999950e+02 -1.819110000000000014e+02 -1.819550000000000125e+02 -1.820000000000000000e+02 -1.820449999999999875e+02 -1.820910000000000082e+02 -1.821380000000000052e+02 -1.821850000000000023e+02 -1.822330000000000041e+02 -1.822820000000000107e+02 -1.823319999999999936e+02 -1.823820000000000050e+02 -1.824329999999999927e+02 -1.824850000000000136e+02 -1.825370000000000061e+02 -1.825900000000000034e+02 -1.826440000000000055e+02 -1.826980000000000075e+02 -1.827539999999999907e+02 -1.828100000000000023e+02 -1.828660000000000139e+02 -1.829240000000000066e+02 -1.829819999999999993e+02 -1.830399999999999920e+02 -1.830999999999999943e+02 -1.831599999999999966e+02 -1.832210000000000036e+02 -1.832820000000000107e+02 -1.833449999999999989e+02 -1.834079999999999870e+02 -1.834710000000000036e+02 -1.835360000000000014e+02 -1.836009999999999991e+02 -1.836670000000000016e+02 -1.837330000000000041e+02 -1.838000000000000114e+02 -1.838679999999999950e+02 -1.839370000000000118e+02 -1.840060000000000002e+02 -1.840759999999999934e+02 -1.841469999999999914e+02 -1.842179999999999893e+02 -1.842899999999999920e+02 -1.843629999999999995e+02 -1.844360000000000070e+02 -1.845109999999999957e+02 -1.845850000000000080e+02 -1.846610000000000014e+02 -1.847369999999999948e+02 -1.848139999999999930e+02 -1.848919999999999959e+02 -1.849699999999999989e+02 -1.850490000000000066e+02 -1.851289999999999907e+02 -1.852100000000000080e+02 -1.852909999999999968e+02 -1.853729999999999905e+02 -1.854550000000000125e+02 -1.855380000000000109e+02 -1.856220000000000141e+02 -1.857069999999999936e+02 -1.857920000000000016e+02 -1.858779999999999859e+02 -1.859650000000000034e+02 -1.860519999999999925e+02 -1.861409999999999911e+02 -1.862290000000000134e+02 -1.863189999999999884e+02 -1.864089999999999918e+02 -1.865000000000000000e+02 -1.865910000000000082e+02 -1.866839999999999975e+02 -1.867769999999999868e+02 -1.868700000000000045e+02 -1.869650000000000034e+02 -1.870600000000000023e+02 -1.871550000000000011e+02 -1.872520000000000095e+02 -1.873489999999999895e+02 -1.874459999999999980e+02 -1.875449999999999875e+02 -1.876440000000000055e+02 -1.877439999999999998e+02 -1.878439999999999941e+02 -1.879459999999999980e+02 -1.880469999999999970e+02 -1.881500000000000057e+02 -1.882529999999999859e+02 -1.883569999999999993e+02 -1.884619999999999891e+02 -1.885670000000000073e+02 -1.886730000000000018e+02 -1.887800000000000011e+02 -1.888870000000000005e+02 -1.889950000000000045e+02 -1.891040000000000134e+02 -1.892129999999999939e+02 -1.893230000000000075e+02 -1.894339999999999975e+02 -1.895459999999999923e+02 -1.896579999999999870e+02 -1.897709999999999866e+02 -1.898839999999999861e+02 -1.899979999999999905e+02 -1.901129999999999995e+02 -1.902290000000000134e+02 -1.903449999999999989e+02 -1.904619999999999891e+02 -1.905790000000000077e+02 -1.906980000000000075e+02 -1.908170000000000073e+02 -1.909360000000000070e+02 -1.910569999999999879e+02 -1.911779999999999973e+02 -1.912990000000000066e+02 -1.914219999999999970e+02 -1.915449999999999875e+02 -1.916680000000000064e+02 -1.917930000000000064e+02 -1.919180000000000064e+02 -1.920430000000000064e+02 -1.921699999999999875e+02 -1.922969999999999970e+02 -1.924250000000000114e+02 -1.925529999999999973e+02 -1.926819999999999879e+02 -1.928120000000000118e+02 -1.929420000000000073e+02 -1.930740000000000123e+02 -1.932050000000000125e+02 -1.933379999999999939e+02 -1.934710000000000036e+02 -1.936049999999999898e+02 -1.937390000000000043e+02 -1.938739999999999952e+02 -1.940099999999999909e+02 -1.941469999999999914e+02 -1.942839999999999918e+02 -1.944219999999999970e+02 -1.945600000000000023e+02 -1.946990000000000123e+02 -1.948389999999999986e+02 -1.949799999999999898e+02 -1.951210000000000093e+02 -1.952630000000000052e+02 -1.954060000000000059e+02 -1.955490000000000066e+02 -1.956930000000000121e+02 -1.958369999999999891e+02 -1.959819999999999993e+02 -1.961279999999999859e+02 -1.962750000000000057e+02 -1.964219999999999970e+02 -1.965699999999999932e+02 -1.967189999999999941e+02 -1.968679999999999950e+02 -1.970180000000000007e+02 -1.971680000000000064e+02 -1.973189999999999884e+02 -1.974710000000000036e+02 -1.976239999999999952e+02 -1.977769999999999868e+02 -1.979310000000000116e+02 -1.980860000000000127e+02 -1.982410000000000139e+02 -1.983969999999999914e+02 -1.985529999999999973e+02 -1.987110000000000127e+02 -1.988689999999999998e+02 -1.990269999999999868e+02 -1.991860000000000070e+02 -1.993460000000000036e+02 -1.995070000000000050e+02 -1.996680000000000064e+02 -1.998300000000000125e+02 -1.999919999999999902e+02 -2.001560000000000059e+02 -2.003189999999999884e+02 -2.004840000000000089e+02 -2.006490000000000009e+02 -2.008149999999999977e+02 -2.009819999999999993e+02 -2.011490000000000009e+02 -2.013170000000000073e+02 -2.014850000000000136e+02 -2.016539999999999964e+02 -2.018240000000000123e+02 -2.019950000000000045e+02 -2.021659999999999968e+02 -2.023379999999999939e+02 -2.025099999999999909e+02 -2.026829999999999927e+02 -2.028569999999999993e+02 -2.030320000000000107e+02 -2.032069999999999936e+02 -2.033830000000000098e+02 -2.035589999999999975e+02 -2.037359999999999900e+02 -2.039139999999999873e+02 -2.040920000000000130e+02 -2.042719999999999914e+02 -2.044509999999999934e+02 -2.046320000000000050e+02 -2.048129999999999882e+02 -2.049950000000000045e+02 -2.051769999999999925e+02 -2.053600000000000136e+02 -2.055440000000000111e+02 -2.057280000000000086e+02 -2.059130000000000109e+02 -2.060989999999999895e+02 -2.062849999999999966e+02 -2.064720000000000084e+02 -2.066599999999999966e+02 -2.068489999999999895e+02 -2.070380000000000109e+02 -2.072270000000000039e+02 -2.074180000000000064e+02 -2.076090000000000089e+02 -2.078000000000000114e+02 -2.079929999999999950e+02 -2.081850000000000023e+02 -2.083789999999999907e+02 -2.085730000000000075e+02 -2.087680000000000007e+02 -2.089639999999999986e+02 -2.091599999999999966e+02 -2.093569999999999993e+02 -2.095550000000000068e+02 -2.097529999999999859e+02 -2.099519999999999982e+02 -2.101519999999999868e+02 -2.103520000000000039e+02 -2.105529999999999973e+02 -2.107539999999999907e+02 -2.109569999999999936e+02 -2.111589999999999918e+02 -2.113629999999999995e+02 -2.115670000000000073e+02 -2.117719999999999914e+02 -2.119780000000000086e+02 -2.121839999999999975e+02 -2.123909999999999911e+02 -2.125980000000000132e+02 -2.128060000000000116e+02 -2.130149999999999864e+02 -2.132249999999999943e+02 -2.134350000000000023e+02 -2.136459999999999866e+02 -2.138569999999999993e+02 -2.140689999999999884e+02 -2.142820000000000107e+02 -2.144950000000000045e+02 -2.147100000000000080e+02 -2.149240000000000066e+02 -2.151399999999999864e+02 -2.153559999999999945e+02 -2.155730000000000075e+02 -2.157899999999999920e+02 -2.160080000000000098e+02 -2.162270000000000039e+02 -2.164459999999999980e+02 -2.166670000000000016e+02 -2.168870000000000005e+02 -2.171090000000000089e+02 -2.173309999999999889e+02 -2.175540000000000020e+02 -2.177769999999999868e+02 -2.180010000000000048e+02 -2.182259999999999991e+02 -2.184509999999999934e+02 -2.186769999999999925e+02 -2.189039999999999964e+02 -2.191310000000000002e+02 -2.193600000000000136e+02 -2.195879999999999939e+02 -2.198180000000000121e+02 -2.200480000000000018e+02 -2.202779999999999916e+02 -2.205099999999999909e+02 -2.207419999999999902e+02 -2.209749999999999943e+02 -2.212079999999999984e+02 -2.214420000000000073e+02 -2.216769999999999925e+02 -2.219120000000000061e+02 -2.221490000000000009e+02 -2.223849999999999909e+02 -2.226229999999999905e+02 -2.228609999999999900e+02 -2.230999999999999943e+02 -2.233389999999999986e+02 -2.235790000000000077e+02 -2.238199999999999932e+02 -2.240620000000000118e+02 -2.243040000000000020e+02 -2.245469999999999970e+02 -2.247899999999999920e+02 -2.250339999999999918e+02 -2.252789999999999964e+02 -2.255250000000000057e+02 -2.257709999999999866e+02 -2.260180000000000007e+02 -2.262649999999999864e+02 -2.265140000000000100e+02 -2.267620000000000005e+02 -2.270120000000000005e+02 -2.272620000000000005e+02 -2.275130000000000052e+02 -2.277649999999999864e+02 -2.280169999999999959e+02 -2.282700000000000102e+02 -2.285240000000000009e+02 -2.287779999999999916e+02 -2.290329999999999870e+02 -2.292889999999999873e+02 -2.295449999999999875e+02 -2.298019999999999925e+02 -2.300600000000000023e+02 -2.303189999999999884e+02 -2.305780000000000030e+02 -2.308379999999999939e+02 -2.310980000000000132e+02 -2.313590000000000089e+02 -2.316210000000000093e+02 -2.318839999999999861e+02 -2.321469999999999914e+02 -2.324110000000000014e+02 -2.326750000000000114e+02 -2.329410000000000025e+02 -2.332069999999999936e+02 -2.334730000000000132e+02 -2.337410000000000139e+02 -2.340089999999999861e+02 -2.342769999999999868e+02 -2.345469999999999970e+02 -2.348170000000000073e+02 -2.350879999999999939e+02 -2.353590000000000089e+02 -2.356310000000000002e+02 -2.359039999999999964e+02 -2.361779999999999973e+02 -2.364519999999999982e+02 -2.367270000000000039e+02 -2.370029999999999859e+02 -2.372789999999999964e+02 -2.375560000000000116e+02 -2.378340000000000032e+02 -2.381119999999999948e+02 -2.383909999999999911e+02 -2.386709999999999923e+02 -2.389509999999999934e+02 -2.392319999999999993e+02 -2.395140000000000100e+02 -2.397969999999999970e+02 -2.400800000000000125e+02 -2.403640000000000043e+02 -2.406490000000000009e+02 -2.409339999999999975e+02 -2.412199999999999989e+02 -2.415060000000000002e+02 -2.417940000000000111e+02 -2.420819999999999936e+02 -2.423710000000000093e+02 -2.426599999999999966e+02 -2.429499999999999886e+02 -2.432410000000000139e+02 -2.435320000000000107e+02 -2.438249999999999886e+02 -2.441179999999999950e+02 -2.444110000000000014e+02 -2.447050000000000125e+02 -2.450000000000000000e+02 -2.452959999999999923e+02 -2.455920000000000130e+02 -2.458890000000000100e+02 -2.461870000000000118e+02 -2.464859999999999900e+02 -2.467849999999999966e+02 -2.470840000000000032e+02 -2.473849999999999909e+02 -2.476860000000000070e+02 -2.479879999999999995e+02 -2.482899999999999920e+02 -2.485939999999999941e+02 -2.488979999999999961e+02 -2.492019999999999982e+02 -2.495070000000000050e+02 -2.498129999999999882e+02 -2.501200000000000045e+02 -2.504269999999999925e+02 -2.507350000000000136e+02 -2.510440000000000111e+02 -2.513530000000000086e+02 -2.516630000000000109e+02 -2.519739999999999895e+02 -2.522849999999999966e+02 -2.525970000000000084e+02 -2.529099999999999966e+02 -2.532230000000000132e+02 -2.535370000000000061e+02 -2.538520000000000039e+02 -2.541670000000000016e+02 -2.544830000000000041e+02 -2.548000000000000114e+02 -2.551169999999999902e+02 -2.554350000000000023e+02 -2.557539999999999907e+02 -2.560729999999999791e+02 -2.563929999999999723e+02 -2.567139999999999986e+02 -2.570350000000000250e+02 -2.573570000000000277e+02 -2.576800000000000068e+02 -2.580029999999999859e+02 -2.583269999999999982e+02 -2.586510000000000105e+02 -2.589759999999999991e+02 -2.593020000000000209e+02 -2.596290000000000191e+02 -2.599560000000000173e+02 -2.602839999999999918e+02 -2.606120000000000232e+02 -2.609409999999999741e+02 -2.612710000000000150e+02 -2.616009999999999991e+02 -2.619320000000000164e+02 -2.622640000000000100e+02 -2.625960000000000036e+02 -2.629289999999999736e+02 -2.632629999999999768e+02 -2.635969999999999800e+02 -2.639320000000000164e+02 -2.642669999999999959e+02 -2.646039999999999850e+02 -2.649399999999999977e+02 -2.652780000000000200e+02 -2.656159999999999854e+02 -2.659549999999999841e+02 -2.662939999999999827e+02 -2.666340000000000146e+02 -2.669739999999999895e+02 -2.673159999999999741e+02 -2.676580000000000155e+02 -2.680000000000000000e+02 -2.683430000000000177e+02 -2.686870000000000118e+02 -2.690310000000000059e+02 -2.693759999999999764e+02 -2.697219999999999800e+02 -2.700679999999999836e+02 -2.704150000000000205e+02 -2.707629999999999768e+02 -2.711109999999999900e+02 -2.714599999999999795e+02 -2.718090000000000259e+02 -2.721600000000000250e+02 -2.725099999999999909e+02 -2.728620000000000232e+02 -2.732139999999999986e+02 -2.735659999999999741e+02 -2.739189999999999827e+02 -2.742730000000000246e+02 -2.746279999999999859e+02 -2.749830000000000041e+02 -2.753389999999999986e+02 -2.756949999999999932e+02 -2.760520000000000209e+02 -2.764089999999999918e+02 -2.767679999999999723e+02 -2.771270000000000095e+02 -2.774859999999999900e+02 -2.778460000000000036e+02 -2.782069999999999936e+02 -2.785679999999999836e+02 -2.789300000000000068e+02 -2.792930000000000064e+02 -2.796560000000000059e+02 -2.800199999999999818e+02 -2.803840000000000146e+02 -2.807490000000000236e+02 -2.811150000000000091e+02 -2.814809999999999945e+02 -2.818480000000000132e+02 -2.822160000000000082e+02 -2.825840000000000032e+02 -2.829529999999999745e+02 -2.833220000000000027e+02 -2.836920000000000073e+02 -2.840629999999999882e+02 -2.844340000000000259e+02 -2.848059999999999832e+02 -2.851779999999999973e+02 -2.855520000000000209e+02 -2.859250000000000114e+02 -2.863000000000000114e+02 -2.866750000000000114e+02 -2.870500000000000114e+02 -2.874259999999999877e+02 -2.878029999999999973e+02 -2.881800000000000068e+02 -2.885579999999999927e+02 -2.889370000000000118e+02 -2.893159999999999741e+02 -2.896960000000000264e+02 -2.900769999999999982e+02 -2.904580000000000268e+02 -2.908389999999999986e+02 -2.912219999999999800e+02 -2.916050000000000182e+02 -2.919879999999999995e+02 -2.923720000000000141e+02 -2.927570000000000050e+02 -2.931419999999999959e+02 -2.935280000000000200e+02 -2.939150000000000205e+02 -2.943020000000000209e+02 -2.946899999999999977e+02 -2.950779999999999745e+02 -2.954669999999999845e+02 -2.958570000000000277e+02 -2.962470000000000141e+02 -2.966370000000000005e+02 -2.970289999999999964e+02 -2.974209999999999923e+02 -2.978129999999999882e+02 -2.982069999999999936e+02 -2.986000000000000227e+02 -2.989950000000000045e+02 -2.993899999999999864e+02 -2.997850000000000250e+02 -3.001820000000000164e+02 -3.005779999999999745e+02 -3.009759999999999991e+02 -3.013740000000000236e+02 -3.017719999999999914e+02 -3.021709999999999923e+02 -3.025710000000000264e+02 -3.029719999999999800e+02 -3.033729999999999905e+02 -3.037740000000000009e+02 -3.041759999999999877e+02 -3.045790000000000077e+02 -3.049820000000000277e+02 -3.053860000000000241e+02 -3.057909999999999968e+02 -3.061960000000000264e+02 -3.066019999999999754e+02 -3.070079999999999814e+02 -3.074150000000000205e+02 -3.078220000000000027e+02 -3.082300000000000182e+02 -3.086390000000000100e+02 -3.090480000000000018e+02 -3.094580000000000268e+02 -3.098679999999999950e+02 -3.102789999999999964e+02 -3.106909999999999741e+02 -3.111030000000000086e+02 -3.115160000000000196e+02 -3.119289999999999736e+02 -3.123430000000000177e+02 -3.127570000000000050e+02 -3.131730000000000018e+02 -3.135880000000000223e+02 -3.140040000000000191e+02 -3.144209999999999923e+02 -3.148389999999999986e+02 -3.152570000000000050e+02 -3.156750000000000114e+02 -3.160939999999999941e+02 -3.165140000000000100e+02 -3.169340000000000259e+02 -3.173550000000000182e+02 -3.177760000000000105e+02 -3.181979999999999791e+02 -3.186209999999999809e+02 -3.190439999999999827e+02 -3.194680000000000177e+02 -3.198919999999999959e+02 -3.203170000000000073e+02 -3.207420000000000186e+02 -3.211680000000000064e+02 -3.215950000000000273e+02 -3.220219999999999914e+02 -3.224499999999999886e+02 -3.228779999999999859e+02 -3.233070000000000164e+02 -3.237359999999999900e+02 -3.241659999999999968e+02 -3.245969999999999800e+02 -3.250280000000000200e+02 -3.254590000000000032e+02 -3.258919999999999959e+02 -3.263240000000000123e+02 -3.267579999999999814e+02 -3.271920000000000073e+02 -3.276259999999999764e+02 -3.280609999999999786e+02 -3.284970000000000141e+02 -3.289329999999999927e+02 -3.293690000000000282e+02 -3.298070000000000164e+02 -3.302440000000000282e+02 -3.306829999999999927e+02 -3.311220000000000141e+02 -3.315609999999999786e+02 -3.320009999999999764e+02 -3.324420000000000073e+02 -3.328829999999999814e+02 -3.333240000000000123e+02 -3.337660000000000196e+02 -3.342090000000000032e+02 -3.346519999999999868e+02 -3.350960000000000036e+02 -3.355409999999999968e+02 -3.359859999999999900e+02 -3.364309999999999832e+02 -3.368770000000000095e+02 -3.373240000000000123e+02 -3.377710000000000150e+02 -3.382180000000000177e+02 -3.386659999999999968e+02 -3.391150000000000091e+02 -3.395640000000000214e+02 -3.400140000000000100e+02 -3.404649999999999750e+02 -3.409150000000000205e+02 -3.413670000000000186e+02 -3.418190000000000168e+02 -3.422710000000000150e+02 -3.427239999999999895e+02 -3.431779999999999973e+02 -3.436320000000000050e+02 -3.440860000000000127e+02 -3.445409999999999968e+02 -3.449970000000000141e+02 -3.454529999999999745e+02 -3.459100000000000250e+02 -3.463670000000000186e+02 -3.468249999999999886e+02 -3.472830000000000155e+02 -3.477420000000000186e+02 -3.482019999999999982e+02 -3.486610000000000014e+02 -3.491220000000000141e+02 -3.495830000000000268e+02 -3.500439999999999827e+02 -3.505059999999999718e+02 -3.509689999999999941e+02 -3.514320000000000164e+02 -3.518949999999999818e+02 -3.523589999999999804e+02 -3.528240000000000123e+02 -3.532889999999999873e+02 -3.537540000000000191e+02 -3.542210000000000036e+02 -3.546870000000000118e+02 -3.551539999999999964e+02 -3.556220000000000141e+02 -3.560899999999999750e+02 -3.565590000000000259e+02 -3.570280000000000200e+02 -3.574979999999999905e+02 -3.579680000000000177e+02 -3.584390000000000214e+02 -3.589100000000000250e+02 -3.593820000000000050e+02 -3.598539999999999850e+02 -3.603269999999999982e+02 -3.608000000000000114e+02 -3.612740000000000009e+02 -3.617479999999999905e+02 -3.622230000000000132e+02 -3.626979999999999791e+02 -3.631739999999999782e+02 -3.636499999999999773e+02 -3.641270000000000095e+02 -3.646039999999999850e+02 -3.650819999999999936e+02 -3.655600000000000023e+02 -3.660389999999999873e+02 -3.665179999999999723e+02 -3.669979999999999905e+02 -3.674780000000000086e+02 -3.679590000000000032e+02 -3.684399999999999977e+02 -3.689220000000000255e+02 -3.694039999999999964e+02 -3.698870000000000005e+02 -3.703700000000000045e+02 -3.708539999999999850e+02 -3.713380000000000223e+02 -3.718229999999999791e+02 -3.723079999999999927e+02 -3.727930000000000064e+02 -3.732799999999999727e+02 -3.737660000000000196e+02 -3.742529999999999859e+02 -3.747409999999999854e+02 -3.752289999999999850e+02 -3.757180000000000177e+02 -3.762069999999999936e+02 -3.766960000000000264e+02 -3.771859999999999786e+02 -3.776770000000000209e+02 -3.781680000000000064e+02 -3.786589999999999918e+02 -3.791510000000000105e+02 -3.796440000000000055e+02 -3.801370000000000005e+02 -3.806299999999999955e+02 -3.811240000000000236e+02 -3.815289999999999964e+02 -3.820269999999999868e+02 -3.825249999999999773e+02 -3.830249999999999773e+02 -3.835240000000000009e+02 -3.840240000000000009e+02 -3.845249999999999773e+02 -3.850249999999999773e+02 -3.855269999999999868e+02 -3.860289999999999964e+02 -3.865310000000000059e+02 -3.870339999999999918e+02 -3.875369999999999777e+02 -3.880409999999999968e+02 -3.885450000000000159e+02 -3.890489999999999782e+02 -3.895539999999999736e+02 -3.900600000000000023e+02 -3.905659999999999741e+02 -3.910720000000000027e+02 -3.915790000000000077e+02 -3.920860000000000127e+02 -3.925939999999999941e+02 -3.931019999999999754e+02 -3.936109999999999900e+02 -3.941200000000000045e+02 -3.946290000000000191e+02 -3.951390000000000100e+02
