5,6,7,8,9,10,11,12,13,14,15,16,17,18
"[[75950.04714000001, 38.590369402070195, 40.245, 38.562823529411766, 38.97436263494248, 192.86185], [51.21120099999988, 1.0020684587783557, 1.9939999999999998, 0.6974705882352938, 1.012039534800888, -3.4176499999999965], [2.6383839999999954, 0.22744893846277464, 0.4590000000000032, 0.1716470588235298, 0.2297121677230005, -0.8206000000000035]]","[[128837.93371200004, 45.957559486630856, 49.718999999999994, 45.844688524590175, 46.338956561407386, 275.16945000000004], [411.5639899999991, 2.5974892984837665, 5.182999999999993, 1.8785901639344247, 2.6190455958866616, -11.182999999999993], [30.32074299999976, 0.7050257872274841, 1.2399999999999807, 0.5557540983606538, 0.7108767239589876, -3.291649999999988]]","[[203253.19786500002, 53.50440259165727, 59.828, 53.2284647887324, 53.88522165081204, 372.7664], [1604.9336769999989, 4.754439996051724, 9.536999999999978, 3.4448873239436604, 4.788279853678442, -23.95799999999999], [271.6837969999991, 1.9561524358067455, 3.798999999999978, 1.424830985915491, 1.9700754046482554, -9.86024999999999]]","[[304723.88838799996, 61.33533495002777, 70.792, 60.79908641975308, 61.71749026694135, 486.62829999999997], [4526.672860999998, 7.475617040472475, 14.863, 5.468604938271603, 7.522194544313513, -43.52279999999998], [1138.1162449999995, 3.7484420549751287, 7.329999999999984, 2.6956419753086416, 3.7717970600895265, -21.378599999999995]]","[[444542.60166800005, 69.89337261009221, 82.327, 69.05057142857143, 70.28059647410198, 621.7772500000001], [11010.819282999997, 10.999909731397848, 21.861000000000047, 8.091329670329669, 11.060851525889756, -72.5076], [3770.8653799999965, 6.437241730656155, 12.80400000000003, 4.617384615384613, 6.472905392651911, -41.276099999999985]]","[[640059.7599019998, 79.60669158785808, 94.582, 78.53526732673267, 80.00373490669044, 785.6813], [21740.837729000003, 14.671599064144642, 27.88499999999999, 10.95193069306931, 14.744774575760731, -109.19275000000005], [9215.176739000002, 9.551930362678812, 18.084999999999923, 6.978940594059408, 9.599571208653021, -69.47910000000003]]","[[796065.475699, 84.68625060972609, 106.00999999999999, 82.4700990990991, 85.07031720871215, 907.7883499999999], [55179.944939999994, 22.29611224139942, 44.92100000000005, 16.588702702702697, 22.397228915446416, -181.85404999999997], [26683.624441000014, 15.504612635663689, 32.139999999999986, 11.193180180180182, 15.574928699968133, -122.50235]]","[[1004584.1525099999, 91.117223222897, 117.73599999999999, 87.69340495867769, 91.4960906500928, 1053.14265], [105577.72468399999, 29.538841873144104, 59.738000000000056, 21.9775867768595, 29.661665030248496, -262.90554999999995], [55952.645436, 21.503919580446585, 44.63800000000015, 15.527355371900828, 21.593333353143976, -185.50785]]","[[1256286.70185, 97.92841683230891, 129.96799999999996, 93.07957251908397, 98.30434303928091, 1211.0661], [179807.19611699998, 37.048266034462465, 75.1389999999999, 27.606847328244278, 37.190486388632735, -357.85440000000006], [99745.48185199997, 27.593765455261806, 57.399999999999864, 19.95303816793893, 27.699692007729556, -258.3658]]","[[1558637.5967290003, 105.13880041491792, 142.60400000000004, 98.67905673758867, 105.51362798672706, 1382.7319500000003], [288245.87204100005, 45.21390234020713, 91.34699999999998, 33.772049645390084, 45.3750932341427, -471.57965000000013], [168838.02316700004, 34.60394180463318, 71.54600000000005, 25.11487234042553, 34.72730740734568, -350.38905]]","[[1913747.8603059996, 112.5780924045336, 155.62700000000007, 104.34067549668875, 112.95272935483526, 1566.53195], [430090.8957699999, 53.36931775793109, 107.654, 39.96572185430462, 53.546919971802915, -598.05945], [261988.96226200007, 41.65364618068502, 85.88499999999999, 30.343271523178814, 41.79226102697325, -453.7322000000001]]","[[2305456.194103, 119.66454650430406, 168.70299999999997, 109.12870186335405, 120.0379157314211, 1747.7122000000004], [637980.76367, 62.949292600823554, 126.83699999999999, 47.22896894409938, 63.1457027274026, -754.00355], [406912.2444669999, 50.27330549244445, 103.42200000000003, 36.74911180124223, 50.43016486111016, -586.3299499999998]]","[[2761314.0007289997, 127.07491920903375, 182.08500000000004, 113.84809941520469, 127.44812095005558, 1937.3443000000002], [926980.1141979999, 73.62700822618817, 148.44900000000007, 55.27318128654969, 73.84324072767056, -937.7083499999999], [617797.7462139999, 60.10700722079694, 123.58399999999983, 44.032, 60.28353331958999, -746.6084]]","[[3242560.627696, 133.84580531540908, 195.59500000000003, 117.18445303867402, 134.21708426807007, 2106.90175], [1320050.4205679996, 85.3996267335639, 172.60899999999992, 64.12188950276244, 85.63651935710604, -1151.9325999999999], [899854.2563420002, 70.5093644633649, 145.3689999999997, 51.66153591160223, 70.70495253524403, -927.6375500000001]]"
"[[76032.95035300001, 38.611425301124456, 40.245, 38.584607843137256, 38.9956280505905, 192.9699], [49.55796599999988, 0.9857610377416067, 1.9590000000000032, 0.6861960784313716, 0.9955698468716284, -3.3619999999999957], [2.4623740000000045, 0.2197312975824222, 0.4449999999999932, 0.16529411764705895, 0.22191773250463806, -0.7895500000000013]]","[[129012.730965, 45.98872473449245, 49.718999999999994, 45.87795081967213, 46.37038044646604, 275.3677], [402.89443599999976, 2.5699857625426894, 5.1200000000000045, 1.8593114754098357, 2.591313810920372, -11.068699999999998], [28.99505700000001, 0.6894409353082313, 1.2090000000000032, 0.5443442622950824, 0.6951625349513595, -3.2247000000000043]]","[[203581.969737, 53.54765808545337, 59.828, 53.27615492957745, 53.92878501677666, 373.09835000000004], [1576.3692920000012, 4.711940618722419, 9.439999999999998, 3.4149014084507052, 4.745477985860406, -23.750100000000003], [264.227553, 1.9291228138679806, 3.740000000000009, 1.4061267605633812, 1.9428533986308458, -9.731450000000006]]","[[305295.04802600003, 61.39279002446179, 70.792, 60.864592592592594, 61.77530332038039, 487.14970000000005], [4452.504446, 7.414121032958527, 14.725000000000023, 5.424938271604937, 7.460315380397802, -43.17614999999999], [1112.865492000001, 3.7066265185675453, 7.237000000000023, 2.666913580246914, 3.729720988224188, -21.151700000000005]]","[[445489.48335600004, 69.9677699236435, 82.327, 69.13767032967034, 70.35540596428963, 622.55765], [10841.297159999996, 10.91490419684816, 21.67100000000005, 8.030483516483516, 10.975375042946519, -71.96355], [3700.1022379999986, 6.3765558222167344, 12.659000000000049, 4.575626373626373, 6.411883271620661, -40.90404999999999]]","[[641598.449654, 79.70232052810229, 94.582, 78.64833663366336, 80.09984080221383, 786.80745], [21406.143058000005, 14.558228273909142, 27.631999999999948, 10.87021782178218, 14.630838341667236, -108.38025000000002], [9054.382352, 9.4682284520285, 17.894000000000005, 6.920811881188119, 9.515451829524439, -68.90265000000001]]","[[798118.421027, 84.79537749953289, 106.00999999999999, 82.61044144144144, 85.17993900758772, 909.32645], [54465.42786300002, 22.15128732821859, 44.599000000000046, 16.48406306306306, 22.251747196568637, -180.70884999999998], [26305.006909, 15.394221130840794, 31.883000000000038, 11.116477477477476, 15.464036550831562, -121.66454999999999]]","[[1007333.9081390001, 91.2418413940856, 117.73599999999999, 87.86460330578512, 91.62122698639037, 1055.1901], [104290.12485700003, 29.358165104827556, 59.339000000000055, 21.846553719008273, 29.48023700393763, -261.3402000000001], [55219.93406, 21.362656468823317, 44.31100000000015, 15.428677685950413, 21.451482866381678, -184.331]]","[[1259897.0517949997, 98.06903051691046, 129.96799999999996, 93.28573282442748, 98.4454965096853, 1213.7378499999998], [177662.83207499993, 36.82668631576834, 74.65099999999984, 27.44567175572519, 36.96805607288124, -355.7676], [98469.11901000002, 27.416649397737746, 56.99299999999994, 19.82876335877862, 27.52189603961516, -256.7589]]","[[1563300.7977880007, 105.29596241368479, 142.60400000000004, 98.92432624113478, 105.67135027960175, 1386.1558000000005], [284845.44816400023, 44.94641791547604, 90.75900000000001, 33.576936170212775, 45.10665520772487, -468.85815000000014], [166721.93806799996, 34.38640854583175, 71.04899999999998, 24.961503546099284, 34.50899862644524, -348.25219999999996]]","[[1919667.656177, 112.75207685718817, 155.62700000000007, 104.62918543046358, 113.12729279229364, 1570.8479000000002], [424969.1684039999, 53.050592396964554, 106.95499999999993, 39.73268874172185, 53.22713395778509, -594.57585], [258687.54999299982, 41.39036823628292, 85.28600000000006, 30.156841059602645, 41.528106947223094, -450.9478499999999]]","[[2312677.173275001, 119.85180220752339, 168.70299999999997, 109.46413043478265, 120.22575569722468, 1753.0654500000005], [630404.5928089999, 62.57440752475834, 126.01600000000008, 46.95422981366459, 62.76964796027018, -749.6215], [401851.89468899986, 49.95972879403883, 102.71199999999999, 36.526142857142844, 50.115609761892046, -582.7764999999999]]","[[2769941.2889080006, 127.27327712303723, 182.08500000000004, 114.23467836257312, 127.64706141425317, 1943.9005000000004], [916025.1939089994, 73.19065841348879, 147.4949999999999, 54.952777777777776, 73.40560941496467, -932.2773999999998], [610233.652871, 59.73790968092861, 122.7510000000002, 43.768637426900575, 59.913351790486466, -742.1473999999998]]","[[3252276.512942999, 134.04618056679928, 195.59500000000003, 117.54803867403315, 134.41801534646808, 2114.8256499999998], [1304554.6807620004, 84.89690467914275, 171.51099999999997, 63.75224309392266, 85.13240278667891, -1145.2971000000002], [888929.8014940002, 70.08005688421656, 144.404, 51.35434254143647, 70.27445408673688, -922.1264500000002]]"
"[[76115.784864, 38.63245228926521, 40.245, 38.60635294117647, 39.016864267647136, 193.07775], [47.933562999999914, 0.9694708785279338, 1.9240000000000066, 0.6749999999999995, 0.979117592529109, -3.30675], [2.292944, 0.21203699270294749, 0.4309999999999974, 0.15882352941176486, 0.2141468654918862, -0.7577999999999989]]","[[129187.392134, 46.01984463856193, 49.718999999999994, 45.91114754098361, 46.40175861142909, 275.56555000000003], [394.25803899999994, 2.5422915924385237, 5.055999999999983, 1.8399836065573771, 2.5633898097376187, -10.954150000000002], [27.702714999999714, 0.6739012307841961, 1.179000000000002, 0.5329016393442605, 0.6794938680125538, -3.1575999999999906]]","[[203911.41302200002, 53.59096689465703, 59.828, 53.323859154929586, 53.97240207762271, 373.4303500000001], [1548.0141789999989, 4.669370043767551, 9.343999999999994, 3.3849436619718287, 4.702604413665746, -23.542349999999992], [256.87392199999965, 1.9020889998578607, 3.680999999999983, 1.3874647887323945, 1.915627170704898, -9.603000000000003]]","[[305867.364683, 61.450307604831366, 70.792, 60.93008641975308, 61.833179269203846, 487.67100000000005], [4378.936509999999, 7.352614811609623, 14.586000000000013, 5.381185185185182, 7.398425939008917, -42.828849999999974], [1087.9360520000005, 3.66487507071532, 7.142999999999972, 2.6381975308641965, 3.687709404223712, -20.924799999999998]]","[[446438.257451, 70.04223666505771, 82.327, 69.22473626373626, 70.43028526698504, 623.3377], [10673.017764, 10.829861933307622, 21.480000000000018, 7.9696483516483525, 10.889861627526159, -71.4197], [3629.990726000001, 6.3158537014422675, 12.514000000000067, 4.533824175824177, 6.350844848434647, -40.53160000000001]]","[[643141.47593, 79.79810389630536, 94.582, 78.76140594059407, 80.19610189591512, 787.93355], [21073.783631000002, 14.444768017493667, 27.37900000000002, 10.788346534653465, 14.516812195175635, -107.56620000000001], [8895.20169499999, 9.384631261317143, 17.70399999999995, 6.862722772277225, 9.431437692632015, -68.32655]]","[[800179.0059440001, 84.9047694382911, 106.00999999999999, 82.7507927927928, 85.28982705745692, 910.86465], [53755.85677500001, 22.00652171455028, 44.27800000000002, 16.37943243243243, 22.10632504613679, -179.56365], [25929.407698000006, 15.283921864153507, 31.625, 11.039783783783784, 15.353237058146286, -120.8269]]","[[1010097.38199, 91.36691002683214, 117.73599999999999, 88.03586776859504, 91.746815657275, 1057.2383500000003], [103011.23078300004, 29.17760246850172, 58.93900000000008, 21.715595041322317, 29.29892358418082, -259.7758], [54491.87874899999, 21.221359649269324, 43.98400000000015, 15.32994214876033, 21.309598531530337, -183.15339999999998]]","[[1263529.314689, 98.21029449192605, 129.96799999999996, 93.49196183206107, 98.58730276682927, 1216.4105], [175532.39706600006, 36.605217692780876, 74.16200000000003, 27.28454961832062, 36.74573727930902, -353.68155000000013], [97201.502829, 27.23960728060386, 56.58600000000001, 19.70451145038168, 27.344174295732255, -255.15235]]","[[1567992.2193900002, 105.45383916318704, 142.60400000000004, 99.16951773049647, 105.82978987135091, 1389.5785500000002], [281466.211032, 44.679013671278575, 90.17100000000005, 33.38188652482269, 44.83829764769016, -466.13755000000003], [164618.29662399998, 34.16878180175001, 70.55099999999993, 24.808000000000003, 34.29059602698259, -346.1135]]","[[1925627.3780079999, 112.92696397276409, 155.62700000000007, 104.91757615894038, 113.3027618965516, 1575.16205], [419877.125648, 52.73180459847662, 106.25500000000011, 39.499536423841064, 52.90728529846653, -591.0904499999999], [255406.8749189999, 41.12707450988608, 84.68700000000013, 29.970364238410593, 41.26393703295893, -448.16279999999995]]","[[2319962.777102, 120.04043772860267, 168.70299999999997, 109.7995900621118, 120.4149797861026, 1758.4192], [622873.6083940002, 62.19951910071532, 125.19499999999994, 46.679490683229815, 62.3935898347138, -745.23945], [396823.8274810001, 49.646190891833015, 102.00199999999995, 36.30321118012423, 49.80109357992303, -579.22365]]","[[2778655.013189, 127.47330905555523, 182.08500000000004, 114.62118713450293, 127.84768081332982, 1950.4554500000004], [905136.8846029998, 72.75436863565719, 146.54100000000017, 54.63247368421052, 72.9680383134408, -926.8480999999998], [602718.139932, 59.3689100875404, 121.91899999999987, 43.50536842105263, 59.54326849551855, -737.6880000000001]]","[[3262118.2642740007, 134.24884670377182, 195.59500000000003, 117.92441988950276, 134.62124366520564, 2122.7497000000003], [1289153.455931, 84.39428170290432, 170.413, 63.38264640883979, 84.62838556927049, -1138.6625500000002], [878071.3323779999, 69.65072024622343, 143.43799999999965, 51.04716022099448, 69.84392649877773, -916.6156500000002]]"
"[[76198.940534, 38.653549296483575, 40.245, 38.628156862745094, 39.03817120050579, 193.1859], [46.333521999999945, 0.9531528898201735, 1.88900000000001, 0.6637647058823525, 0.9626372317752928, -3.2512999999999987], [2.133329999999991, 0.20452383724152992, 0.41799999999999216, 0.15290196078431292, 0.20655895042335934, -0.7266999999999981]]","[[129362.37254200003, 46.05100033480343, 49.718999999999994, 45.944360655737704, 46.43317286559973, 275.7635], [385.7857259999992, 2.514827263239846, 4.992999999999995, 1.8207540983606538, 2.535697556886465, -10.84014999999999], [26.44706299999989, 0.6584515242871443, 1.1500000000000057, 0.5214918032786873, 0.663915945985131, -3.090599999999993]]","[[204241.16877499997, 53.63428176017254, 59.828, 53.3715352112676, 54.01602523788658, 373.76215], [1519.9759689999967, 4.626890126146997, 9.246999999999957, 3.3549436619718276, 4.659822144061473, -23.334349999999986], [249.60405299999974, 1.874980011161057, 3.622000000000014, 1.3686901408450722, 1.8883252330343632, -9.473700000000017]]","[[306440.895328, 61.507893233107154, 70.792, 60.995580246913576, 61.89112368991211, 488.19235000000003], [4305.995667000004, 7.291120650032708, 14.447000000000003, 5.337493827160493, 7.336548632531515, -42.48205], [1063.2433629999987, 3.623045855575792, 7.048999999999978, 2.609419753086416, 3.6456195683998605, -20.69749999999997]]","[[447390.247471, 70.11687632685276, 82.327, 69.31185714285714, 70.50533844807624, 624.1183], [10506.176288999999, 10.744881883590331, 21.29000000000002, 7.908824175824176, 10.804410770606605, -70.87584999999999], [3560.6528569999987, 6.255242071544982, 12.373000000000047, 4.492054945054944, 6.289897417464152, -40.15944999999999]]","[[644688.887316, 79.89404414759228, 94.582, 78.87445544554456, 80.29252065516438, 789.0595000000001], [20744.263217, 14.331390188072206, 27.125, 10.706584158415843, 14.402868886787799, -106.75325000000004], [8737.389235, 9.30101092929853, 17.51299999999992, 6.804584158415841, 9.347400299013625, -67.75]]","[[802246.781636, 85.01440162235578, 106.00999999999999, 82.89109909909911, 85.39995644218604, 912.4023500000003], [53050.521913000026, 21.861670335243076, 43.95600000000002, 16.27472972972973, 21.96081674110423, -178.41775000000004], [25556.415382000007, 15.173594709705887, 31.368000000000052, 10.963153153153153, 15.242409551224924, -119.9899]]","[[1012871.904471, 91.49230670231647, 117.73599999999999, 88.20706611570246, 91.87273373490635, 1059.2858], [101739.762522, 28.996973698179136, 58.54000000000008, 21.584595041322306, 29.11754375544064, -258.21079999999995], [53769.01948100001, 21.0801342933684, 43.65700000000015, 15.231347107438017, 21.16778595747951, -181.97750000000002]]","[[1267180.994552, 98.35210909275085, 129.96799999999996, 93.69819847328245, 98.72966176351696, 1219.0832], [173415.0881010001, 36.383777957778335, 73.67399999999998, 27.123488549618333, 36.5234474846165, -351.59625000000017], [95941.41459799997, 27.06246867290114, 56.17899999999986, 19.5801679389313, 27.1663556908739, -253.54460000000003]]","[[1572714.8232370003, 105.61252690169043, 142.60400000000004, 99.41478723404256, 105.98904334333675, 1393.0024], [278106.90599900007, 44.411590877249914, 89.58300000000008, 33.18677304964539, 44.56992147169274, -463.4160499999999], [162527.91868100013, 33.95114540532225, 70.05400000000009, 24.654503546099296, 34.07218374076259, -343.97485000000006]]","[[1931636.210782, 113.10301846827856, 155.62700000000007, 105.20610596026488, 113.47940226555068, 1579.47835], [414816.7976039999, 52.413081477435234, 105.55500000000006, 39.26645033112582, 52.58750153182788, -587.6060500000001], [252147.8925329999, 40.86384212153544, 84.08899999999994, 29.783900662251654, 40.99982866086149, -445.37795000000006]]","[[2327309.42013, 120.23035395951312, 168.70299999999997, 110.13499378881988, 120.60548858079594, 1763.77205], [615389.47839, 61.82471105336682, 124.37300000000005, 46.40480745341614, 62.01761233663788, -740.85835], [391827.32287700014, 49.33264720224699, 101.29199999999992, 36.080291925465836, 49.4865715925164, -575.671]]","[[2787459.354189, 127.67510288165859, 182.08500000000004, 115.00770175438598, 128.05006728043344, 1957.0105], [894313.6100419997, 72.31807624855902, 145.58600000000024, 54.31210526315789, 72.5304645949873, -921.4177499999997], [595251.3913859999, 59.000019396666445, 121.08600000000024, 43.24215204678363, 59.17329442289674, -733.2294999999999]]","[[3272082.576337, 134.45372545658486, 195.59500000000003, 118.31431491712705, 134.82669073742616, 2130.674], [1273842.8505230004, 83.89163131084338, 169.31500000000005, 63.012988950276245, 84.12434085998999, -1132.0268500000002], [867279.851259, 69.22139400626999, 142.47299999999996, 50.7399502762431, 69.4134093377017, -911.1042500000003]]"
"[[76282.32363200001, 38.6746924476662, 40.245, 38.65, 39.05952473648393, 193.29424999999998], [44.76328799999987, 0.9368625990035904, 1.8539999999999992, 0.6525098039215678, 0.9461848445203492, -3.195549999999995], [1.9804939999999744, 0.19706145154817573, 0.4059999999999917, 0.14729411764705813, 0.19902231030716, -0.6953499999999955]]","[[129537.50608100001, 46.08216220468628, 49.718999999999994, 45.97755737704918, 46.46459334464613, 275.9613500000001], [377.3269439999996, 2.4871042612961305, 4.929000000000002, 1.801377049180327, 2.5077444845916803, -10.725299999999997], [25.22344899999978, 0.6430390065419225, 1.1200000000000045, 0.510081967213113, 0.6483755213351773, -3.02369999999999]]","[[204571.35467600002, 53.677618106408794, 59.828, 53.41918309859155, 54.05967003176081, 374.0938000000001], [1492.1780759999988, 4.584385740720156, 9.149999999999977, 3.3250422535211266, 4.61701523250063, -23.127049999999997], [242.46676799999938, 1.847978598741999, 3.5640000000000214, 1.3499999999999994, 1.861131637318694, -9.344999999999999]]","[[307016.02816000005, 61.565585640913405, 70.792, 61.061111111111096, 61.949175555450296, 488.71395000000007], [4233.7024050000055, 7.229656349089215, 14.309000000000026, 5.293765432098769, 7.274701372736895, -42.13495000000002], [1038.880241, 3.5812961323596686, 6.956000000000017, 2.580703703703704, 3.603609719780987, -20.470600000000005]]","[[448344.275268, 70.1915961335844, 82.327, 69.39894505494506, 70.58047221812372, 624.8986], [10340.352152, 10.659748750724447, 21.099000000000046, 7.84789010989011, 10.718805982425883, -70.3311], [3492.0429389999967, 6.194683061365544, 12.231000000000051, 4.450362637362635, 6.229002897735717, -39.78799999999997]]","[[646240.7608659999, 79.99014548624655, 94.582, 78.98750495049504, 80.38910130521424, 790.18545], [20417.48468899999, 14.218062939531361, 26.871999999999957, 10.62484158415841, 14.288976411555865, -105.94049999999996], [8580.907404000003, 9.21734664898336, 17.322000000000003, 6.746475247524754, 9.26331873790382, -67.17370000000003]]","[[804323.6645169999, 85.12437453393001, 106.00999999999999, 83.0314864864865, 85.51042809968213, 913.9409499999999], [52350.26766800001, 21.716906617772363, 43.63499999999999, 16.17007207207207, 21.81539649546956, -177.27230000000003], [25186.425091999998, 15.063357214066144, 31.110000000000014, 10.886558558558558, 15.131672109729434, -119.15329999999999]]","[[1015660.12513, 91.61814957557749, 117.73599999999999, 88.37831404958676, 91.99909986561462, 1061.33385], [100476.99138000004, 28.816459853916772, 58.141000000000076, 21.453685950413224, 28.936279330625773, -256.64695000000006], [53051.148057, 20.938940759754203, 43.330000000000155, 15.132702479338839, 21.026005338033183, -180.801]]","[[1270850.53993, 98.49441182001642, 129.96799999999996, 93.90436641221372, 98.8725107604582, 1221.7550500000002], [171309.7354910001, 36.162244185219635, 73.18599999999992, 26.96234351145039, 36.30106329137779, -349.50985000000014], [94690.47548200005, 26.885461817021188, 55.771999999999935, 19.455908396946572, 26.988669343605327, -251.93790000000007]]","[[1577466.540393, 105.77195261615455, 142.60400000000004, 99.66002127659574, 106.149037422222, 1396.4257000000002], [274767.2379980002, 44.144125493531455, 88.99400000000014, 32.991659574468095, 44.30150255417015, -460.6946000000001], [160452.18614900002, 33.733644437181475, 69.55700000000002, 24.501099290780132, 33.85390736564139, -341.8374999999999]]","[[1937684.5771030001, 113.27995494673848, 155.62700000000007, 105.49452317880794, 113.6569275525547, 1583.7929], [409787.0551519999, 52.094352451086415, 104.856, 39.03335099337748, 52.26771184023013, -584.1213999999999], [248910.68882599997, 40.60067927742194, 83.49000000000001, 29.597496688741707, 40.73579006443023, -442.59399999999994]]","[[2334718.2338, 120.42157401994459, 168.70299999999997, 110.47034782608696, 120.79730527313099, 1769.1241], [607949.331293, 61.4498397317854, 123.55199999999991, 46.13005590062111, 61.64157136690506, -736.4760999999999], [386863.83871599985, 49.01918997508694, 100.58200000000011, 35.85739130434783, 49.172136337309965, -572.1186499999999]]","[[2796353.9569580005, 127.87864214447013, 182.08500000000004, 115.39421052631582, 128.25420431035528, 1963.5655000000004], [883557.0801139995, 71.88185075874802, 144.63200000000006, 53.991824561403504, 72.09295797028916, -915.9889000000001], [587829.139046, 58.631026806312825, 120.2539999999999, 42.97885380116959, 58.803218151530366, -728.76955]]","[[3282170.124628, 134.66082058325168, 195.59500000000003, 118.71835359116022, 135.03436033156729, 2138.5972500000007], [1258625.1082969995, 83.38902733629838, 168.21799999999985, 62.64337569060775, 83.62034269698438, -1125.3919500000002], [856558.270647, 68.79219531437612, 141.5079999999998, 50.43281215469613, 68.98302007849468, -905.5942]]"
"[[76365.40848499999, 38.69574848334471, 40.245, 38.67174509803922, 39.08079029011568, 193.40210000000002], [43.22036399999988, 0.9205748843234083, 1.8190000000000026, 0.6412941176470582, 0.929735059035636, -3.140399999999996], [1.835936, 0.18973335262425323, 0.3930000000000007, 0.14172549019607875, 0.1916212931800639, -0.66385]]","[[129713.24914200003, 46.11341135988425, 49.718999999999994, 46.010819672131156, 46.49610183337954, 276.15960000000007], [369.02477499999964, 2.4595907129865795, 4.8659999999999854, 1.7821147540983597, 2.480002604165298, -10.611099999999997], [24.027409999999936, 0.6276081318889309, 1.0900000000000034, 0.49862295081967184, 0.6328165874353582, -2.956449999999999]]","[[204902.04746700005, 53.72098594144683, 59.828, 53.4668309859155, 54.10334653855924, 374.42539999999997], [1464.624377999998, 4.541862213475564, 9.053999999999974, 3.2950140845070397, 4.5741890428796195, -22.918799999999983], [235.43158799999935, 1.8209716799431341, 3.5049999999999955, 1.3312957746478875, 1.833932496031408, -9.216200000000004]]","[[307591.228545, 61.62323080324197, 70.792, 61.12653086419753, 62.00717988114361, 489.2347000000001], [4162.001889999999, 7.168175457026427, 14.170000000000016, 5.250049382716048, 7.212837418450522, -41.787949999999995], [1014.7804580000003, 3.539513215467508, 6.862000000000023, 2.551950617283951, 3.5615664706698937, -20.2435]]","[[449301.09072000004, 70.26645446652836, 82.327, 69.48606593406593, 70.65574528184763, 625.6791499999999], [10176.270651000003, 10.574835696642717, 20.90900000000005, 7.78710989010989, 10.633422492311684, -69.78765000000001], [3423.942047000001, 6.133982130738546, 12.089000000000055, 4.408494505494508, 6.167965671290838, -39.41490000000002]]","[[647796.3035190001, 80.08635830974481, 94.582, 79.10050495049505, 80.48579399614569, 791.3108499999998], [20093.154609000012, 14.104684499895212, 26.619000000000028, 10.5430594059406, 14.17503248990986, -105.12735000000004], [8426.009345999992, 9.133774417452557, 17.133000000000038, 6.6883168316831645, 9.179329684677413, -66.59694999999996]]","[[806406.8612929999, 85.23453923331382, 106.00999999999999, 83.17181081081083, 85.62109241477826, 915.47885], [51655.06608700002, 21.572226490066782, 43.31299999999999, 16.06555855855856, 21.670060218693862, -176.12850000000003], [24818.965019000014, 14.9530692317815, 30.853000000000065, 10.809864864864867, 15.020883952623493, -118.3156]]","[[1018458.9864530001, 91.74429909791094, 117.73599999999999, 88.54947933884296, 92.12577392044894, 1063.3808999999999], [99221.86549299999, 28.635911322979066, 57.7410000000001, 21.322735537190084, 28.754980074907603, -255.08265], [52337.65175600001, 20.797657956988036, 43.003000000000156, 15.033966942148759, 20.884135078251784, -179.62344999999996]]","[[1274541.2009379999, 98.63732632510315, 129.96799999999996, 94.11059541984734, 99.01597388370455, 1224.4277], [169218.04669000005, 35.94079596263112, 72.69699999999989, 26.801251908396953, 36.07876497651728, -347.42420000000004], [93447.59530899997, 26.70843354085197, 55.36500000000001, 19.33164122137404, 26.810961493819587, -250.33115]]","[[1582245.7928550001, 105.93206015067373, 142.60400000000004, 99.90518439716311, 106.30971575190105, 1399.84805], [271448.98547400004, 43.87676047459157, 88.40599999999995, 32.79660992907801, 44.03318435923396, -457.97399999999993], [158389.37594, 33.51609922672814, 69.05899999999997, 24.347673758865252, 33.635586590480536, -339.69989999999996]]","[[1943779.3731690003, 113.45797054675977, 155.62700000000007, 105.78297350993377, 113.83553555221674, 1588.10795], [404788.942012, 51.77568416040628, 104.15599999999995, 38.80030463576159, 51.947983086417, -580.6376], [245693.72487299997, 40.33746101018685, 82.89100000000008, 29.411066225165563, 40.47169586044054, -439.8096999999999]]","[[2342194.0817650007, 120.61421693868813, 168.70299999999997, 110.80579503105591, 120.99054926328442, 1774.4776500000003], [600555.1405659998, 61.075004319147205, 122.731, 45.85532919254658, 61.26556641815612, -732.0942499999999], [381932.27260400006, 48.705750588585694, 99.87200000000007, 35.634484472049685, 48.857718978427556, -568.5661499999999]]","[[2805334.266448, 128.08381453751107, 182.08500000000004, 115.7806666666667, 128.4599792667877, 1970.1195500000003], [872866.5201949993, 71.44566168942494, 143.67799999999988, 53.67152631578945, 71.655487873041, -910.5596999999998], [580455.6543449997, 58.26214474930932, 119.42099999999982, 42.71565497076023, 58.433252738135515, -724.3113499999998]]","[[3292378.783826, 134.87007834278086, 195.59500000000003, 119.13735911602211, 135.24419855756392, 2146.5202], [1243500.2521970004, 82.88647138833905, 167.1199999999999, 62.27380662983427, 83.11639269378682, -1118.7578500000004], [845902.1601480002, 68.36294754838153, 140.54299999999967, 50.12563535911603, 68.5525816090588, -900.0834000000004]]"
